TIPO;ENTIDAD;CONCEPTO_XBRL;RELACION_ENTIDAD;CONCEPTO;NO_FACTURA_;DETALLE_DE_LA_OPERACION_;FECHA_DE_DOCUMENTO;DOC_CONTABLE_;CUENTA_CONTABLE;IMPORTE;VALOR_IVA_;FECHA_CORTE
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065116;Compras de servicios;24/03/2023;;;825098;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065130;Compras de servicios;30/03/2023;;;966269;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065131;Compras de servicios;30/03/2023;;;1016905;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065132;Compras de servicios;27/03/2023;;;841950;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065154;Compras de servicios;19/05/2023;;;854100;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065165;Compras de servicios;30/03/2023;;;862887;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065310;Compras de servicios;30/03/2023;;;495200;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065311;Compras de servicios;30/03/2023;;;1851620;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065312;Compras de servicios;30/03/2023;;;2547498;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065338;Compras de servicios;31/03/2023;;;1004032;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065339;Compras de servicios;31/03/2023;;;879777;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065340;Compras de servicios;31/03/2023;;;682194;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065360;Compras de servicios;30/03/2023;;;509700;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065362;Compras de servicios;31/03/2023;;;1849960;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065363;Compras de servicios;31/03/2023;;;2662243;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065365;Compras de servicios;31/03/2023;;;1619743;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065403;Compras de servicios;30/03/2023;;;3271502;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065404;Compras de servicios;31/03/2023;;;862439;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065405;Compras de servicios;31/03/2023;;;839193;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065460;Compras de servicios;30/03/2023;;;604100;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065494;Compras de servicios;31/03/2023;;;471000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065590;Compras de servicios;30/03/2023;;;1153699;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065591;Compras de servicios;30/03/2023;;;495200;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065898;Compras de servicios;28/04/2023;;;532300;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065899;Compras de servicios;30/04/2023;;;1223228;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065900;Compras de servicios;30/04/2023;;;967985;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065901;Compras de servicios;30/04/2023;;;678639;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065902;Compras de servicios;28/04/2023;;;839742;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065903;Compras de servicios;30/04/2023;;;1285891;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065904;Compras de servicios;30/04/2023;;;852588;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065905;Compras de servicios;24/04/2023;;;560400;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065906;Compras de servicios;24/04/2023;;;1153527;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065907;Compras de servicios;24/04/2023;;;2800039;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065908;Compras de servicios;24/04/2023;;;1234144;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065909;Compras de servicios;24/04/2023;;;2454819;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065910;Compras de servicios;30/04/2023;;;1489607;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065911;Compras de servicios;30/04/2023;;;1531598;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065912;Compras de servicios;30/04/2023;;;912661;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065966;Compras de servicios;30/04/2023;;;678639;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065967;Compras de servicios;30/04/2023;;;1310087;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000065968;Compras de servicios;24/04/2023;;;894788;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066036;Compras de servicios;30/04/2023;;;795800;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066037;Compras de servicios;30/04/2023;;;1389518;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066079;Compras de servicios;30/04/2023;;;1438335;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066112;Compras de servicios;30/04/2023;;;884561;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066113;Compras de servicios;30/04/2023;;;672700;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066165;Compras de servicios;30/04/2023;;;1120608;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066279;Compras de servicios;30/04/2023;;;546300;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066280;Compras de servicios;30/04/2023;;;989034;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066294;Compras de servicios;12/05/2023;;;786618;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066295;Compras de servicios;12/05/2023;;;819802;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066313;Compras de servicios;15/05/2023;;;720257;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066419;Compras de servicios;25/05/2023;;;638216;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066420;Compras de servicios;25/05/2023;;;1525964;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066421;Compras de servicios;15/05/2023;;;788102;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066422;Compras de servicios;25/05/2023;;;638216;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066423;Compras de servicios;17/05/2023;;;1154754;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066424;Compras de servicios;17/05/2023;;;964684;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066527;Compras de servicios;17/05/2023;;;616300;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066528;Compras de servicios;24/05/2023;;;1353520;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066529;Compras de servicios;24/05/2023;;;1616313;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066560;Compras de servicios;24/05/2023;;;831006;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066574;Compras de servicios;20/06/2023;;;813195;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066575;Compras de servicios;25/05/2023;;;1423803;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066628;Compras de servicios;31/05/2023;;;1780096;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066656;Compras de servicios;17/05/2023;;;1063356;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066688;Compras de servicios;31/05/2023;;;737513;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066704;Compras de servicios;17/05/2023;;;2698812;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066726;Compras de servicios;25/05/2023;;;1849076;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066754;Compras de servicios;31/05/2023;;;1037855;0;
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066756;Compras de servicios;31/05/2023;;;644600;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066757;Compras de servicios;30/05/2023;;;546300;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066758;Compras de servicios;30/05/2023;;;605200;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066759;Compras de servicios;31/05/2023;;;591200;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066760;Compras de servicios;30/05/2023;;;2196974;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066761;Compras de servicios;30/05/2023;;;1102467;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066762;Compras de servicios;30/05/2023;;;1414359;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;BO1000066763;Compras de servicios;31/05/2023;;;822194;0;31/12/2023
